"_id","ability_1","ability_2","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fight","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","atk","catch_rate","category","chinese_name","defense","english_name","exp_100","generation","hatch_time","height_m","hp","image_url","male_ratio","spatk","spdef","speed","total","type_1","type_2","weight_kg"
"479","飘浮",,"1⁄2","2","1","1⁄2","1","0","1","1⁄2","2","1","0","1","0","1⁄2","1","1","1⁄2","1","50","5.9%","等离子宝可梦","洛托姆","77","Rotom","1,000,000","第四世代寶可夢","5140步","0.3","50","https://media.52poke.com/wiki/thumb/c/c5/479Rotom.png/520px-479Rotom.png","无性别","95","77","91","440","电","幽灵","0.3"
"480","飘浮",,"2","2","1","1","1","1⁄2","1","1","2","1","0","1","1","1","1⁄2","1","1","1","75","0.4%","知识宝可梦","由克希","130","Uxie","1,250,000","第四世代寶可夢","20560步","0.3","75","https://media.52poke.com/wiki/thumb/e/ef/480Uxie.png/600px-480Uxie.png","无性别","75","130","95","580","超能力",,"0.3"
"481","飘浮",,"2","2","1","1","1","1⁄2","1","1","2","1","0","1","1","1","1⁄2","1","1","1","105","0.4%","感情宝可梦","艾姆利多","105","Mesprit","1,250,000","第四世代寶可夢","20560步","0.3","80","https://media.52poke.com/wiki/thumb/4/40/481Mesprit.png/600px-481Mesprit.png","无性别","105","105","80","580","超能力",,"0.3"
"482","飘浮",,"2","2","1","1","1","1⁄2","1","1","2","1","0","1","1","1","1⁄2","1","1","1","125","0.4%","意志宝可梦","亚克诺姆","70","Azelf","1,250,000","第四世代寶可夢","20560步","0.3","75","https://media.52poke.com/wiki/thumb/d/d0/482Azelf.png/600px-482Azelf.png","无性别","125","70","115","580","超能力",,"0.3"
"483","压迫感","心灵感应隱藏特性","1⁄2","1","1","1⁄2","1","2","1","1⁄2","1","1⁄4","2","1","1⁄2","0","1⁄2","1⁄2","1⁄2","1⁄2","120","0.4%","时间宝可梦","帝牙卢卡","120","Dialga","1,250,000","第四世代寶可夢","30840步","5.4","100","https://media.52poke.com/wiki/thumb/8/8a/483Dialga.png/600px-483Dialga.png","无性别","150","100","90","680","钢","龙","683"
"484","压迫感","心灵感应隱藏特性","1","1","2","1","2","1","1⁄4","1","1","1","1","1","1","1","1","1","1⁄2","1⁄4","120","0.4%","空间宝可梦","帕路奇亚","100","Palkia","1,250,000","第四世代寶可夢","30840步","4.2","90","https://media.52poke.com/wiki/thumb/6/66/484Palkia.png/600px-484Palkia.png","无性别","150","120","100","680","水","龙","336"
"485","引火","火焰之躯隱藏特性","1⁄4","1","1⁄2","1","1⁄4","2","0","1⁄2","1","1⁄4","4","1⁄4","1⁄2","0","1⁄2","1","1⁄4","2","90","0.4%","火山口宝可梦","席多蓝恩","106","Heatran","1,250,000","第四世代寶可夢","2570步","1.7","91","https://media.52poke.com/wiki/thumb/b/b7/485Heatran.png/600px-485Heatran.png","50%","130","106","77","600","火","钢","430"
"486","慢启动",,"1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","160","0.4%","巨大宝可梦","雷吉奇卡斯","110","Regigigas","1,250,000","第四世代寶可夢","30840步","3.7","110","https://media.52poke.com/wiki/thumb/a/a1/486Regigigas.png/600px-486Regigigas.png","无性别","80","110","100","670","一般",,"420"
"487","压迫感","心灵感应隱藏特性","1⁄2","2","2","1⁄2","2","0","1⁄2","1","2","1⁄2","0","2","0","1⁄2","1","1","1","1⁄2","100","0.4%","反抗宝可梦","骑拉帝纳","120","Giratina","1,250,000","第四世代寶可夢","30840步","4.5","150","https://media.52poke.com/wiki/thumb/0/0b/487Giratina.png/600px-487Giratina.png","无性别","100","120","90","680","幽灵","龙","750"
"488","飘浮",,"2","2","1","1","1","1⁄2","1","1","2","1","0","1","1","1","1⁄2","1","1","1","70","0.4%","新月宝可梦","克雷色利亚","120","Cresselia","1,250,000","第四世代寶可夢","30840步","1.5","120","https://media.52poke.com/wiki/thumb/4/4a/488Cresselia.png/600px-488Cresselia.png","100%","75","130","85","600","超能力",,"5.6"
"489","湿润之躯",,"1","1","1","2","1","1","1⁄2","1","1","2","1","1⁄2","1","1","1","1","1⁄2","1⁄2","80","3.9%","海洋宝可梦","霏欧纳","80","Phione","1,250,000","第四世代寶可夢","10280步","0.4","80","https://media.52poke.com/wiki/thumb/7/72/489Phione.png/600px-489Phione.png","无性别","80","80","80","480","水",,"3.1"
"490","湿润之躯",,"1","1","1","2","1","1","1⁄2","1","1","2","1","1⁄2","1","1","1","1","1⁄2","1⁄2","100","0.4%","回游宝可梦","玛纳霏","100","Manaphy","1,250,000","第四世代寶可夢","2570步","0.3","100","https://media.52poke.com/wiki/thumb/2/2e/490Manaphy.png/600px-490Manaphy.png","无性别","100","100","100","600","水",,"1.4"
"491","梦魇",,"2","1⁄2","1","1","2","2","1","1","1⁄2","1","1","1","1","1","0","1","1","1","90","0.4%","暗黑宝可梦","达克莱伊","90","Darkrai","1,250,000","第四世代寶可夢","30840步","1.5","70","https://media.52poke.com/wiki/thumb/6/6d/491Darkrai.png/600px-491Darkrai.png","无性别","135","90","125","600","恶",,"0.5"
"492","自然回复",,"2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","100","5.9%","感谢宝可梦","谢米","100","Shaymin","1,059,860","第四世代寶可夢","30840步","0.2","100","https://media.52poke.com/wiki/thumb/6/61/492Shaymin.png/600px-492Shaymin.png","无性别","100","100","100","600","草",,"2.1"
"493","多属性",,"1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","120","0.4%","创造宝可梦","阿尔宙斯","120","Arceus","1,250,000","第四世代寶可夢","30840步","3.2","120","https://media.52poke.com/wiki/thumb/f/fc/493Arceus.png/600px-493Arceus.png","无性别","120","120","120","720","一般",,"320"
"494","胜利之星",,"1","2","1","1","1⁄2","1⁄2","1⁄2","1","2","1⁄2","2","1⁄2","1","1","1⁄2","2","1⁄2","2","100","0.4%","胜利宝可梦","比克提尼","100","Victini","1,250,000","第五世代寶可夢","30840步","0.4","100","https://media.52poke.com/wiki/thumb/6/60/494Victini.png/500px-494Victini.png","无性别","100","100","100","600","超能力","火","4.0"
"495","茂盛","唱反调隱藏特性","2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","45","5.9%","草蛇宝可梦","藤藤蛇","55","Snivy","1,059,860","第五世代寶可夢","5140步","0.6","45","https://media.52poke.com/wiki/thumb/7/75/495Snivy.png/600px-495Snivy.png","87.5%","45","55","63","308","草",,"8.1"
"496","茂盛","唱反调隱藏特性","2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","60","5.9%","草蛇宝可梦","青藤蛇","75","Servine","1,059,860","第五世代寶可夢","5140步","0.8","60","https://media.52poke.com/wiki/thumb/7/73/496Servine.png/600px-496Servine.png","87.5%","60","75","83","413","草",,"6.0"
"497","茂盛","唱反调隱藏特性","2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","75","5.9%","皇家宝可梦","君主蛇","95","Serperior","1,059,860","第五世代寶可夢","5140步","3.3","75","https://media.52poke.com/wiki/thumb/b/b7/497Serperior.png/600px-497Serperior.png","87.5%","75","95","113","528","草",,"3.0"
"498","猛火","厚脂肪隱藏特性","1⁄2","1","1","1","1⁄2","1","1⁄4","1","1","1⁄2","2","1⁄4","1","1","1","2","1⁄2","2","63","5.9%","火猪宝可梦","暖暖猪","45","Tepig","1,059,860","第五世代寶可夢","5140步","0.5","65","https://media.52poke.com/wiki/thumb/5/5b/498Tepig.png/600px-498Tepig.png","87.5%","45","45","45","308","火",,"9.9"
"499","猛火","厚脂肪隱藏特性","1⁄4","1⁄2","1","1","1","1","1⁄4","2","1","1⁄2","2","1⁄4","1","1","2","1","1⁄2","2","93","5.9%","火猪宝可梦","炒炒猪","55","Pignite","1,059,860","第五世代寶可夢","5140步","1.0","90","https://media.52poke.com/wiki/thumb/e/e8/499Pignite.png/600px-499Pignite.png","87.5%","70","55","55","418","火","格斗","5.0"
"500","猛火","舍身隱藏特性","1⁄4","1⁄2","1","1","1","1","1⁄2","2","1","1⁄2","2","1⁄2","1","1","2","1","1⁄2","2","123","5.9%","大火猪宝可梦","炎武王","65","Emboar","1,059,860","第五世代寶可夢","5140步","1.6","110","https://media.52poke.com/wiki/thumb/1/18/500Emboar.png/600px-500Emboar.png","87.5%","100","65","65","528","火","格斗","150"
"501","激流","硬壳盔甲隱藏特性","1","1","1","2","1","1","1⁄2","1","1","2","1","1⁄2","1","1","1","1","1⁄2","1⁄2","55","5.9%","海獭宝可梦","水水獭","45","Oshawott","1,059,860","第五世代寶可夢","5140步","0.5","55","https://media.52poke.com/wiki/thumb/3/3b/501Oshawott.png/600px-501Oshawott.png","87.5%","63","45","45","308","水",,"5.9"
"502","激流","硬壳盔甲隱藏特性","1","1","1","2","1","1","1⁄2","1","1","2","1","1⁄2","1","1","1","1","1⁄2","1⁄2","75","5.9%","修行宝可梦","双刃丸","60","Dewott","1,059,860","第五世代寶可夢","5140步","0.8","75","https://media.52poke.com/wiki/thumb/e/e4/502Dewott.png/600px-502Dewott.png","87.5%","83","60","60","413","水",,"4.5"
"503","激流","硬壳盔甲隱藏特性","1","1","1","2","1","1","1⁄2","1","1","2","1","1⁄2","1","1","1","1","1⁄2","1⁄2","100","5.9%","威严宝可梦","大剑鬼","85","Samurott","1,059,860","第五世代寶可夢","5140步","1.5","95","https://media.52poke.com/wiki/thumb/b/b5/503Samurott.png/600px-503Samurott.png","87.5%","108","70","70","528","水",,"4.6"
"504","逃跑 或 锐利目光","分析隱藏特性","1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","55","33.3%","放哨宝可梦","探探鼠","39","Patrat","1,000,000","第五世代寶可夢","3855步","0.5","45","https://media.52poke.com/wiki/thumb/c/cb/504Patrat.png/600px-504Patrat.png","50%","35","39","42","255","一般",,"1.6"
"505","发光 或 锐利目光","分析隱藏特性","1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","85","33.3%","警戒宝可梦","步哨鼠","69","Watchog","1,000,000","第五世代寶可夢","5140步","1.1","60","https://media.52poke.com/wiki/thumb/3/3e/505Watchog.png/600px-505Watchog.png","50%","60","69","77","420","一般",,"7.0"
"506","干劲 或 捡拾","逃跑隱藏特性","1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","60","33.3%","小狗宝可梦","小约克","45","Lillipup","1,059,860","第五世代寶可夢","3855步","0.4","45","https://media.52poke.com/wiki/thumb/7/7e/506Lillipup.png/600px-506Lillipup.png","50%","25","45","55","275","一般",,"4.1"
"507","威吓 或 拨沙","胆量隱藏特性","1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","80","15.7%","忠犬宝可梦","哈约克","65","Herdier","1,059,860","第五世代寶可夢","3855步","0.9","65","https://media.52poke.com/wiki/thumb/9/96/507Herdier.png/600px-507Herdier.png","50%","35","65","60","370","一般",,"4.7"
"508","威吓 或 拨沙","胆量隱藏特性","1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","110","5.9%","宽大宝可梦","长毛狗","90","Stoutland","1,059,860","第五世代寶可夢","3855步","1.2","85","https://media.52poke.com/wiki/thumb/3/3e/508Stoutland.png/600px-508Stoutland.png","50%","45","90","80","500","一般",,"1.0"
"509","柔软 或 轻装","恶作剧之心隱藏特性","2","1⁄2","1","1","2","2","1","1","1⁄2","1","1","1","1","1","0","1","1","1","50","33.3%","坏心眼宝可梦","扒手猫","37","Purrloin","1,000,000","第五世代寶可夢","5140步","0.4","41","https://media.52poke.com/wiki/thumb/4/46/509Purrloin.png/600px-509Purrloin.png","50%","50","37","66","281","恶",,"0.1"
"510","柔软 或 轻装","恶作剧之心隱藏特性","2","1⁄2","1","1","2","2","1","1","1⁄2","1","1","1","1","1","0","1","1","1","88","11.8%","冷酷宝可梦","酷豹","50","Liepard","1,000,000","第五世代寶可夢","5140步","1.1","64","https://media.52poke.com/wiki/thumb/0/09/510Liepard.png/600px-510Liepard.png","50%","88","50","106","446","恶",,"7.5"
"511","贪吃鬼","茂盛隱藏特性","2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","53","24.8%","草猴宝可梦","花椰猴","48","Pansage","1,000,000","第五世代寶可夢","5140步","0.6","50","https://media.52poke.com/wiki/thumb/6/6b/511Pansage.png/600px-511Pansage.png","87.5%","53","48","64","316","草",,"0.5"
"512","贪吃鬼","茂盛隱藏特性","2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","98","9.8%","刺猴宝可梦","花椰猿","63","Simisage","1,000,000","第五世代寶可夢","5140步","1.1","75","https://media.52poke.com/wiki/thumb/2/24/512Simisage.png/600px-512Simisage.png","87.5%","98","63","101","498","草",,"0.5"
"513","贪吃鬼","猛火隱藏特性","1⁄2","1","1","1","1⁄2","1","1⁄2","1","1","1⁄2","2","1⁄2","1","1","1","2","1⁄2","2","53","24.8%","高温宝可梦","爆香猴","48","Pansear","1,000,000","第五世代寶可夢","5140步","0.6","50","https://media.52poke.com/wiki/thumb/e/e1/513Pansear.png/600px-513Pansear.png","87.5%","53","48","64","316","火",,"1.0"
"514","贪吃鬼","猛火隱藏特性","1⁄2","1","1","1","1⁄2","1","1⁄2","1","1","1⁄2","2","1⁄2","1","1","1","2","1⁄2","2","98","9.8%","火花宝可梦","爆香猿","63","Simisear","1,000,000","第五世代寶可夢","5140步","1.0","75","https://media.52poke.com/wiki/thumb/7/7c/514Simisear.png/600px-514Simisear.png","87.5%","98","63","101","498","火",,"8.0"
"515","贪吃鬼","激流隱藏特性","1","1","1","2","1","1","1⁄2","1","1","2","1","1⁄2","1","1","1","1","1⁄2","1⁄2","53","24.8%","泼水宝可梦","冷水猴","48","Panpour","1,000,000","第五世代寶可夢","5140步","0.6","50","https://media.52poke.com/wiki/thumb/2/2f/515Panpour.png/600px-515Panpour.png","87.5%","53","48","64","316","水",,"3.5"
"516","贪吃鬼","激流隱藏特性","1","1","1","2","1","1","1⁄2","1","1","2","1","1⁄2","1","1","1","1","1⁄2","1⁄2","98","9.8%","放水宝可梦","冷水猿","63","Simipour","1,000,000","第五世代寶可夢","5140步","1.0","75","https://media.52poke.com/wiki/thumb/8/83/516Simipour.png/600px-516Simipour.png","87.5%","98","63","101","498","水",,"9.0"
"517","预知梦 或 同步","心灵感应隱藏特性","2","2","1","1","1","1⁄2","1","1","2","1","1","1","1","1","1⁄2","1","1","1","25","24.8%","食梦宝可梦","食梦梦","45","Munna","800,000","第五世代寶可夢","2570步","0.6","76","https://media.52poke.com/wiki/thumb/6/61/517Munna.png/600px-517Munna.png","50%","67","55","24","292","超能力",,"3.3"
"518","预知梦 或 同步","心灵感应隱藏特性","2","2","1","1","1","1⁄2","1","1","2","1","1","1","1","1","1⁄2","1","1","1","55","9.8%","半梦半醒宝可梦","梦梦蚀","85","Musharna","800,000","第五世代寶可夢","2570步","1.1","116","https://media.52poke.com/wiki/thumb/2/2d/518Musharna.png/600px-518Musharna.png","50%","107","95","29","487","超能力",,"0.5"
"519","健壮胸肌 或 超幸运","斗争心隱藏特性","1⁄2","1","1","2","1","1","1","1","0","1⁄2","0","2","1","1","1","2","1","1","55","33.3%","小鸽宝可梦","豆豆鸽","50","Pidove","1,059,860","第五世代寶可夢","3855步","0.3","50","https://media.52poke.com/wiki/thumb/c/c3/519Pidove.png/600px-519Pidove.png","50%","36","30","43","264","一般","飞行","2.1"
"520","健壮胸肌 或 超幸运","斗争心隱藏特性","1⁄2","1","1","2","1","1","1","1","0","1⁄2","0","2","1","1","1","2","1","1","77","15.7%","野鸽宝可梦","咕咕鸽","62","Tranquill","1,059,860","第五世代寶可夢","3855步","0.6","62","https://media.52poke.com/wiki/thumb/a/a3/520Tranquill.png/600px-520Tranquill.png","50%","50","42","65","358","一般","飞行","5.0"
"521","健壮胸肌 或 超幸运","斗争心隱藏特性","1⁄2","1","1","2","1","1","1","1","0","1⁄2","0","2","1","1","1","2","1","1","115","5.9%","自尊心宝可梦","高傲雉鸡","80","Unfezant","1,059,860","第五世代寶可夢","3855步","1.2","80","https://media.52poke.com/wiki/7/7d/521Unfezant-Male.png","50%","65","55","93","488","一般","飞行","9.0"
"522","避雷针 或 电气引擎","食草隱藏特性","1","1","1","0","1","1","1","1⁄2","1","1","2","1","1","1","1","1","1⁄2","1","60","24.8%","带电宝可梦","斑斑马","32","Blitzle","1,000,000","第五世代寶可夢","5140步","0.8","45","https://media.52poke.com/wiki/thumb/a/af/522Blitzle.png/600px-522Blitzle.png","50%","50","32","76","295","电",,"9.8"
"523","避雷针 或 电气引擎","食草隱藏特性","1","1","1","0","1","1","1","1⁄2","1","1","2","1","1","1","1","1","1⁄2","1","100","9.8%","雷电宝可梦","雷电斑马","63","Zebstrika","1,000,000","第五世代寶可夢","5140步","1.6","75","https://media.52poke.com/wiki/thumb/a/a1/523Zebstrika.png/600px-523Zebstrika.png","50%","80","63","116","497","电",,"9.5"
"524","结实 或 碎裂铠甲","沙之力隱藏特性","1","1","1","1","","2","1⁄2","1⁄2","1","2","2","1","1⁄2","1⁄2","1","1","2","2","75","33.3%","地幔宝可梦","石丸子","85","Roggenrola","1,059,860","第五世代寶可夢","3855步","0.4","55","https://media.52poke.com/wiki/thumb/6/69/524Roggenrola.png/600px-524Roggenrola.png","50%","25","25","15","280","岩石",,"8.0"
"525","结实 或 碎裂铠甲","沙之力隱藏特性","1","1","1","1","","2","1⁄2","1⁄2","1","2","2","1","1⁄2","1⁄2","1","1","2","2","105","15.7%","矿石宝可梦","地幔岩","105","Boldore","1,059,860","第五世代寶可夢","3855步","0.9","70","https://media.52poke.com/wiki/thumb/c/ce/525Boldore.png/600px-525Boldore.png","50%","50","40","20","390","岩石",,"102"
"526","结实 或 扬沙","沙之力隱藏特性","1","1","1","1","1","2","1⁄2","1⁄2","1","2","2","1","1⁄2","1⁄2","1","1","2","2","135","5.9%","高压宝可梦","庞岩怪","130","Gigalith","1,059,860","第五世代寶可夢","3855步","1.7","85","https://media.52poke.com/wiki/thumb/5/59/526Gigalith.png/600px-526Gigalith.png","50%","60","80","25","515","岩石",,"260"
"527","纯朴 或 笨拙","单纯隱藏特性","1","2","1","2","1","1⁄4","1","1","2","1⁄2","0","2","1","1","1⁄2","2","1","1","45","24.8%","蝙蝠宝可梦","滚滚蝙蝠","43","Woobat","1,000,000","第五世代寶可夢","3855步","0.4","65","https://media.52poke.com/wiki/thumb/3/36/527Woobat.png/600px-527Woobat.png","50%","55","43","72","323","超能力","飞行","2.1"
"528","纯朴 或 笨拙","单纯隱藏特性","1","2","1","2","1","1⁄4","1","1","2","1⁄2","0","2","1","1","1⁄2","2","1","1","57","5.9%","求爱宝可梦","心蝙蝠","55","Swoobat","1,000,000","第五世代寶可夢","3855步","0.9","67","https://media.52poke.com/wiki/thumb/9/9d/528Swoobat.png/600px-528Swoobat.png","50%","77","55","114","425","超能力","飞行","0.5"
"529","拨沙 或 沙之力","破格隱藏特性","1","1","1","0","1","1","1","1","1","2","1","2","1","1⁄2","1","1⁄2","1","2","85","15.7%","鼹鼠宝可梦","螺钉地鼠","40","Drilbur","1,000,000","第五世代寶可夢","5140步","0.3","60","https://media.52poke.com/wiki/thumb/c/cf/529Drilbur.png/600px-529Drilbur.png","50%","30","45","68","328","地面",,"8.5"
